"Commodity","Category","Item","Units","Size","Region","Country","Year","Value","Survey base year"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","California","United States",2006,931.01,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","California","United States",2007,969.32,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","California","United States",2008,1094.1,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","California","United States",2009,1128.63,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","California","United States",2010,1140.76,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","California","United States",2011,1243.85,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","California","United States",2012,1312,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","California","United States",2013,1279.15,"Base survey of 2013"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","California","United States",2014,1307.68,"Base survey of 2013"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","California","United States",2015,1262.34,"Base survey of 2013"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","California","United States",2016,1222.37,"Base survey of 2013"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","California","United States",2017,1229.32,"Base survey of 2013"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","California","United States",2018,1260.43,"Base survey of 2013"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","California","United States",2019,1278.77,"Base survey of 2013"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","California","United States",2020,1242.04,"Base survey of 2013"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","California","United States",2021,1634.74,"Base survey of 2021"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","California","United States",2022,2013.11,"Base survey of 2021"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","California","United States",2023,1999.25,"Base survey of 2021"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","California","United States",2024,1916.25,"Base survey of 2021"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Gulf Coast","United States",2000,602.08,"Base survey of 2000"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Gulf Coast","United States",2001,636.3,"Base survey of 2000"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Gulf Coast","United States",2002,614.57,"Base survey of 2000"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Gulf Coast","United States",2003,635.43,"Base survey of 2000"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Gulf Coast","United States",2004,681.45,"Base survey of 2000"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Gulf Coast","United States",2005,756.74,"Base survey of 2000"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Gulf Coast","United States",2006,718.58,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Gulf Coast","United States",2007,756.8,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Gulf Coast","United States",2008,884.16,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Gulf Coast","United States",2009,864.98,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Gulf Coast","United States",2010,879.22,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Gulf Coast","United States",2011,984.08,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Gulf Coast","United States",2012,1029.34,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Gulf Coast","United States",2013,905.71,"Base survey of 2013"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Gulf Coast","United States",2014,923.71,"Base survey of 2013"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Gulf Coast","United States",2015,869.08,"Base survey of 2013"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Gulf Coast","United States",2016,839.77,"Base survey of 2013"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Gulf Coast","United States",2017,855.56,"Base survey of 2013"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Gulf Coast","United States",2018,887.49,"Base survey of 2013"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Gulf Coast","United States",2019,891.59,"Base survey of 2013"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Gulf Coast","United States",2020,859.28,"Base survey of 2013"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Gulf Coast","United States",2021,959.17,"Base survey of 2021"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Gulf Coast","United States",2022,1225.04,"Base survey of 2021"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Gulf Coast","United States",2023,1202.5,"Base survey of 2021"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Gulf Coast","United States",2024,1152.99,"Base survey of 2021"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2000,493.03,"Base survey of 2000"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2001,510.95,"Base survey of 2000"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2002,502.25,"Base survey of 2000"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2003,533.47,"Base survey of 2000"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2004,562.65,"Base survey of 2000"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2005,622.23,"Base survey of 2000"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2006,600.04,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2007,632.3,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2008,732.29,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2009,719.89,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2010,735.75,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2011,816.39,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2012,854.44,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2013,961.34,"Base survey of 2013"
